Biotype	Class	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
nonsense_mediated_decay	Coding	0.1017851437584731	0.11477363329428393	49.731472873125846	exon-nonsense_mediated_decay-Coding	exon	144994.0	3	2314	2476	2605.0	2773.0	2829	3190	homo_sapiens	27793840	Segment	78	15709	7271244	6851721	6970565	0	6700310	0.10096184277390732	0.0021226243802316747	Hsap
nonsense_mediated_decay	Coding	0.07926798775003564	0.0921807578825744	49.74090116207467	exon-nonsense_mediated_decay-Coding	exon	66929.0	3	915	946	1018.0	1064.0	1062	1235	mus_musculus	13397590	Segment	85	7197	3473507	3314502	3349580	0	3260001	0.08194313396349265	0.0018424241111034308	Mmus
polymorphic_pseudogene	Pseudogene	0.0	0.02144128304637749	42.08709449173438	exon-polymorphic_pseudogene-Pseudogene	exon	97.0	3	0	1	0.0	1.0	0	1	danio_rerio	46639	Segment	70	10	13840	9959	9670	0	13170	0.004764729565861665	0.014294188697584996	Drer
polymorphic_pseudogene	Pseudogene	0.01972483850288476	0.0493120962572119	48.37023521869915	exon-polymorphic_pseudogene-Pseudogene	exon	342.0	3	1	4	1.0	4.0	2	5	homo_sapiens	101395	Segment	79	63	25590	25316	23729	0	26760	0.02629978467051301	0.024656048128605945	Hsap
polymorphic_pseudogene	Pseudogene	0.03417109467101778	0.07973255423237484	45.231708497781725	exon-polymorphic_pseudogene-Pseudogene	exon	372.0	3	6	9	6.0	9.0	6	14	mus_musculus	175587	Segment	86	100	45734	41583	37838	0	50432	0.0335382966215545	0.010822511775730721	Mmus
processed_pseudogene	Pseudogene	0.0	0.0	37.85834738617201	exon-processed_pseudogene-Pseudogene	exon	4.0	3	0	0	0.0	0.0	0	0	anolis_carolinensis	2372	Segment	13	4	893	434	464	0	581	0.0	0.0	Acar
processed_pseudogene	Pseudogene	0.03848966552480658	0.0	44.42862091528424	exon-processed_pseudogene-Pseudogene	exon	38.0	3	1	0	1.0	0.0	1	0	danio_rerio	25981	Segment	71	27	8208	5523	6020	0	6230	0.017106518011025147	0.020285834906074815	Drer
processed_pseudogene	Pseudogene	0.08106355382619974	0.0	55.10295071335928	exon-processed_pseudogene-Pseudogene	exon	30.0	3	2	0	2.0	0.0	2	0	gallus_gallus	24672	Segment	16	30	4553	7920	5675	0	6524	0.03152471537685546	0.03377648076091656	Ggal
processed_pseudogene	Pseudogene	0.05423125912490623	0.06686629070112783	46.79385363920142	exon-processed_pseudogene-Pseudogene	exon	11792.0	3	340	432	342.0	434.0	382	471	homo_sapiens	7043908	Segment	80	10175	2078492	1590279	1705837	0	1669300	0.05510910627642443	0.0016630646642938982	Hsap
processed_pseudogene	Pseudogene	0.060859402053448884	0.06744275083326909	47.04623427329412	exon-processed_pseudogene-Pseudogene	exon	11059.0	3	368	423	368.0	423.0	416	461	mus_musculus	6835427	Segment	87	9970	2025980	1534823	1680988	0	1593636	0.05900343617769796	0.0017201322545216538	Mmus
processed_pseudogene	Pseudogene	0.05927506594351086	0.04939588828625905	48.24792784248639	exon-processed_pseudogene-Pseudogene	exon	205.0	3	6	5	6.0	5.0	6	5	pan_troglodytes	101223	Segment	24	205	28990	23262	25576	0	23395	0.03512596500356199	0.015706891408358205	Ptro
protein_coding	Coding	0.09949767886129172	0.03411348989530002	42.65465492783576	exon-protein_coding-Coding	exon	1353.0	3	89	35	89.0	35.0	105	36	anaplasma_phagocytophilum_str_hz	1055301	Segment	4	1352	300027	181725	268410	0	305139	0.10213821004775707	0.00945683589605597	Apha
protein_coding	Coding	0.04565974774874405	0.08107556543542624	43.83326644313573	exon-protein_coding-Coding	exon	102526.0	3	955	1712	1060.0	1858.0	1199	2129	anolis_carolinensis	26259453	Segment	14	9367	7713250	5616210	5894166	2054	7033773	0.04722612872830183	0.00151143125400068	Acar
protein_coding	Coding	0.046812780827010965	0.05821793201321821	36.616142509231814	exon-protein_coding-Coding	exon	78206.0	3	729	943	889.0	1128.0	1178	1465	apis_mellifera	25164068	Segment	9	13285	8600434	4312903	4901208	12262	7337261	0.0488845855482391	0.0015369079975205851	Amel
protein_coding	Coding	0.04552654163402232	0.05164204722665219	43.61456278551768	exon-protein_coding-Coding	exon	1553.0	3	66	73	66.0	73.0	67	76	aquifex_aeolicus_vf5	1471669	Segment	4	1553	479408	284022	357840	0	350399	0.045861492754978125	0.005429277138371707	Aaeo
protein_coding	Coding	0.02495180035378537	0.01985912162360923	41.45539200615474	exon-protein_coding-Coding	exon	305766.0	3	1784	1464	1853.0	1538.0	2146	1708	arabidopsis_thaliana	86005818	Segment	18	48113	25166254	16757564	18896485	0	25185515	0.024925510351160314	0.0002822568686499307	Atha
protein_coding	Coding	0.27239727662921664	0.2121989834514892	49.395057318808156	exon-protein_coding-Coding	exon	2407.0	3	433	367	433.0	367.0	543	423	archaeoglobus_fulgidus_dsm_4304	1993412	Segment	4	2407	544779	413177	571470	0	463986	0.27993937683204984	0.010145379658284133	Aful
protein_coding	Coding	0.05444389216254701	0.09599802406113134	52.85442513449238	exon-protein_coding-Coding	exon	34995.0	3	806	1330	827.0	1398.0	887	1564	aspergillus_nidulans	16292002	Segment	7	10534	3947713	4412112	4198932	0	3733245	0.05578871457564845	0.001965240652771217	Anid
protein_coding	Coding	0.03329732890451788	0.0040606498664046186	44.26051505282905	exon-protein_coding-Coding	exon	4188.0	3	116	15	116.0	15.0	123	15	bacillus_subtilis_subsp_subtilis_str_168	3693990	Segment	7	4185	1107842	745927	889052	0	951169	0.03353719714199947	0.0016520166665070313	Bsub
protein_coding	Coding	0.003480536838001893	0.006961073676003787	28.938575485882946	exon-protein_coding-Coding	exon	1340.0	3	4	8	4.0	8.0	4	8	borrelia_burgdorferi_b31	1149248	Segment	4	1339	443580	140580	191996	0	373092	0.0020879167518533664	0.001243649881928564	Bbur
protein_coding	Coding	0.12684989429175475	0.019457800894310463	58.30552489288855	exon-protein_coding-Coding	exon	3085.0	3	294	46	294.0	46.0	339	52	brucella_abortus_bv_1_str_9_941	2672450	Segment	5	3085	542911	769309	788877	0	571353	0.13083908470869937	0.00802603259560948	Babo
protein_coding	Coding	0.02054584330315146	0.0071775871801402465	42.23570607737432	exon-protein_coding-Coding	exon	235613.0	3	929	302	1063.0	383.0	1145	400	caenorhabditis_elegans	55729034	Segment	25	33540	16856167	11827377	11710174	0	15335316	0.020813527544427207	0.0009663464998210443	Cele
protein_coding	Coding	0.0013089030933961258	0.002617806186792252	30.851042246810692	exon-protein_coding-Coding	exon	1631.0	3	2	4	2.0	4.0	2	4	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	1527997	Segment	9	1624	553807	195473	275930	0	502787	0.0023558860033989046	0.0011210225893341702	Cjej
protein_coding	Coding	0.3409912833665572	0.4880306458038817	49.582093126329916	exon-protein_coding-Coding	exon	1602.0	3	397	528	397.0	528.0	487	697	candidatus_korarchaeum_cryptofilum_opf8	1428189	Segment	4	1602	385452	291583	416543	0	334611	0.3407430209885739	0.010842336061377399	Ckor
protein_coding	Coding	0.3642380381282236	0.2040804301865488	57.76118947287793	exon-protein_coding-Coding	exon	2017.0	3	484	311	484.0	311.0	680	381	cenarchaeum_symbiosum_a	1866911	Segment	2	2017	439225	496968	581382	230	349106	0.3653235812929342	0.004418719918064579	Csym
protein_coding	Coding	0.014920346663597338	0.0106573904739981	41.67966868304495	exon-protein_coding-Coding	exon	895.0	3	12	10	12.0	10.0	14	10	chlamydia_trachomatis_d_uw_3_cx	938316	Segment	4	894	266495	187880	203207	0	280734	0.01598466549720926	0.0031779523534755825	Ctra
protein_coding	Coding	0.8767940447429774	0.7575426543612903	65.62153625548784	exon-protein_coding-Coding	exon	166499.0	3	14956	14908	31097.0	28787.0	55923	48317	chlamydomonas_reinhardtii	63781227	Segment	6	19230	10924246	19549160	22305061	449610	10553150	0.8740085623813885	0.0026414937343584195	Crei
protein_coding	Coding	0.15022734009837407	0.052047267435657164	57.16289872051256	exon-protein_coding-Coding	exon	3853.0	3	517	197	517.0	197.0	635	220	chloroflexus_aurantiacus_j_10_fl	4226927	Segment	5	3853	848803	1178882	1237352	0	961890	0.14924368699055618	0.0032918138928050467	Caur
protein_coding	Coding	0.04573786163058649	0.0386811094985091	45.54070496074046	exon-protein_coding-Coding	exon	434143.0	3	3986	3434	4651.0	3827.0	4887	4133	danio_rerio	106848021	Segment	73	44798	30335429	23940109	24719233	8129	27845121	0.04684410629755616	0.0009587128938317638	Drer
protein_coding	Coding	0.0009555796414712962	0.004873456171503612	27.402130130357786	exon-protein_coding-Coding	exon	29793.0	3	18	97	19.0	98.0	20	102	dictyostelium_discoideum	20929705	Segment	9	13109	8510355	2870028	2865157	46	6684119	0.0022836995344574763	0.0009567973783985231	Ddis
protein_coding	Coding	0.04068479549674988	0.033492206819186805	49.28189029927439	exon-protein_coding-Coding	exon	181676.0	3	3020	2514	3488.0	2813.0	3705	3050	drosophila_melanogaster	91065961	Segment	15	30569	25603301	22775293	22103734	0	20583633	0.04015152329120753	0.0011828801380272883	Dmel
protein_coding	Coding	0.008311337148698823	0.0010389171435873528	37.97373755983297	exon-protein_coding-Coding	exon	3265.0	3	23	3	23.0	3.0	24	3	enterococcus_faecalis_v583	2887622	Segment	6	3265	959762	489367	607171	0	831322	0.008622073600093535	0.000823963855664217	Efae
protein_coding	Coding	0.09228485902093372	0.018507677770681758	52.02404274107327	exon-protein_coding-Coding	exon	4141.0	3	335	70	335.0	70.0	364	73	escherichia_coli_str_k_12_substr_mg1655	3944309	Segment	6	4140	943706	971069	1080920	0	948614	0.09179347381724885	0.0025682967007420255	Ecol
protein_coding	Coding	0.002003427196123502	0.0	32.980284940772016	exon-protein_coding-Coding	exon	1651.0	3	3	0	3.0	0.0	3	0	francisella_tularensis_subsp_tularensis_schu_s4	1497434	Segment	9	1605	524259	214346	279512	0	479317	0.003205262868650677	0.0015679203760303887	Ftul
protein_coding	Coding	0.15142004576816412	0.18778419812624847	49.613433404634115	exon-protein_coding-Coding	exon	330786.0	3	6660	7799	8242.0	9877.0	10639	13194	gallus_gallus	70261503	Segment	17	28029	18738008	16951836	17907308	1817	16662534	0.15096035879068942	0.0013420374877051021	Ggal
protein_coding	Coding	0.12252465346305963	0.11160943206525276	54.895079762204396	exon-protein_coding-Coding	exon	246298.0	3	3769	3544	4566.0	4096.0	4737	4315	gasterosteus_aculeatus	38661607	Segment	9	23117	9407121	10647630	10575690	136	8031030	0.12567511239935603	0.0025387721085971633	Gacu
protein_coding	Coding	0.1729922930345043	0.16923786931255344	61.626352819947655	exon-protein_coding-Coding	exon	3441.0	3	519	503	519.0	503.0	599	586	geobacter_sulfurreducens_pca	3462582	Segment	6	3432	678996	1074834	1059029	0	649723	0.17973308139673266	0.007588981422130126	Gsul
protein_coding	Coding	0.008298183080898348	0.0044682524281760335	38.79170794480815	exon-protein_coding-Coding	exon	1709.0	3	12	7	12.0	7.0	13	7	haemophilus_influenzae_rd_kw20	1566608	Segment	5	1709	490559	278420	329294	24	468311	0.007467460517171084	0.0015644794984372905	Hinf
protein_coding	Coding	0.3867962571289842	0.08966049857301203	66.86386201119326	exon-protein_coding-Coding	exon	2707.0	3	603	160	603.0	160.0	893	207	halobacterium_salinarum_r1	2308709	Segment	4	2707	410897	774028	769664	0	354120	0.3882236422514306	0.016228878584906615	Hsal
protein_coding	Coding	0.09704172343505353	0.14894081538890988	49.11169461684419	exon-protein_coding-Coding	exon	754919.0	3	14372	19319	16834.0	22536.0	18844	28922	homo_sapiens	194184515	Segment	81	83613	50980466	47427197	47940109	0	47836743	0.0981786595230934	0.001123743176761668	Hsap
protein_coding	Coding	0.2602399234658043	0.09537201740650217	54.050057740733024	exon-protein_coding-Coding	exon	1602.0	3	294	120	294.0	120.0	352	129	hyperthermus_butylicus_dsm_5456	1352598	Segment	5	1602	335701	331749	399331	0	285817	0.2533334803714582	0.005865622447688097	Hbut
protein_coding	Coding	0.00851523880829548	0.005676825872196989	39.052745912212295	exon-protein_coding-Coding	exon	3166.0	3	19	18	19.0	18.0	27	18	legionella_pneumophila_str_paris	3170786	Segment	5	3166	995187	578090	660189	107	937213	0.008861306554451656	0.0017808298330052109	Lpne
protein_coding	Coding	0.2418995788273701	0.07199695359309359	62.47016518812976	exon-protein_coding-Coding	exon	8320.0	3	2347	922	2347.0	922.0	3800	1131	leishmania_major	15708998	Segment	8	8315	3028867	4867418	4946019	2	2866692	0.23812459878651185	0.004358106592398474	Lmaj
protein_coding	Coding	0.0017945631913554691	0.0005981877304518233	32.07644121369898	exon-protein_coding-Coding	exon	1795.0	3	3	1	3.0	1.0	3	1	methanobrevibacter_smithii_atcc_35061	1671716	Segment	3	1795	609947	223612	312615	0	525542	0.00287110862216784	0.0008830243625593733	Msmi
protein_coding	Coding	0.035459377408478404	0.029118958931465714	45.20608003862489	exon-protein_coding-Coding	exon	4540.0	3	145	121	145.0	121.0	151	124	methanosarcina_acetivorans_c2a	4258394	Segment	4	4540	1269651	899060	1025993	0	1063690	0.033952686995972384	0.004281936047670701	Mace
protein_coding	Coding	0.06561353487320612	0.17543822322514305	45.9721601717441	exon-protein_coding-Coding	exon	195801.0	3	2676	6014	3059.0	7145.0	3639	9730	monodelphis_domestica	55461118	Segment	12	21178	15559764	12677502	12819172	30911	14373769	0.06635675665297536	0.0007463336949316351	Mdom
protein_coding	Coding	0.07783386791001866	0.11850923234732713	49.02145312825819	exon-protein_coding-Coding	exon	530433.0	3	8878	12286	10218.0	13968.0	11265	17152	mus_musculus	144731340	Segment	88	58925	37839491	35451566	35497840	1	35942442	0.07767848139628664	0.0007557210061962578	Mmus
protein_coding	Coding	0.428506307543252	0.13819576971812536	65.93253063795244	exon-protein_coding-Coding	exon	4018.0	3	1101	277	1101.0	277.0	1724	556	mycobacterium_tuberculosis_h37rv	4023278	Segment	4	4018	674151	1298856	1353793	0	696478	0.43154561975136774	0.006842985505729785	Mtub
protein_coding	Coding	0.004164607499625185	0.036093264996751605	40.77095214033061	exon-protein_coding-Coding	exon	688.0	3	3	22	3.0	22.0	3	26	mycoplasma_pneumoniae_m129	720356	Segment	4	688	227066	143981	149715	0	199594	0.005830053124285986	0.0012762471233264876	Mpne
protein_coding	Coding	0.5565525626193446	0.1917413344766	69.16421125251136	exon-protein_coding-Coding	exon	7332.0	3	2702	1195	2702.0	1195.0	4650	1602	myxococcus_xanthus_dk_1622	8355006	Segment	5	7331	1281502	2825308	2953366	0	1294830	0.5586581617592039	0.002625201332746721	Mxan
protein_coding	Coding	0.0	0.006581949661248991	31.21862603994805	exon-protein_coding-Coding	exon	536.0	3	0	3	0.0	3.0	0	3	nanoarchaeum_equitans_kin4_m	455792	Segment	2	536	181079	58873	83419	0	132421	0.00043879664408326614	0.000925064549960912	Nequ
protein_coding	Coding	0.08653282149266213	0.02381104484026273	53.46595891723629	exon-protein_coding-Coding	exon	1916.0	3	121	37	121.0	37.0	149	41	neisseria_meningitidis_z2491	1721890	Segment	10	1909	429809	467562	453063	0	371456	0.0847228561288039	0.004214205673171748	Nmen
protein_coding	Coding	0.061317801780940574	0.25611124546395525	53.92501835034415	exon-protein_coding-Coding	exon	28634.0	3	1273	4101	1318.0	4413.0	1499	6261	neurospora_crassa	24446408	Segment	9	10785	5875122	6896579	6286151	0	5388556	0.06022662446509384	0.0010639287954653336	Ncra
protein_coding	Coding	0.0733585112584072	0.1368037101845972	47.96410304633255	exon-protein_coding-Coding	exon	32866.0	3	413	670	475.0	766.0	518	966	ornithorhynchus_anatinus	7061212	Segment	11	2972	1921706	1679524	1707323	5349	1747310	0.07682251233589961	0.0030041202837307155	Oana
protein_coding	Coding	0.14637433630580596	0.21769102495495385	51.56483197467714	exon-protein_coding-Coding	exon	191612.0	3	7379	11478	7824.0	12221.0	9821	14606	oryza_sativa	67095095	Segment	12	42246	16107842	16990208	17607265	2257	16387523	0.14604798277756575	0.0005680682715932463	Osat
protein_coding	Coding	0.10550941184958718	0.15485899643779447	49.87216887377599	exon-protein_coding-Coding	exon	504314.0	3	8468	10903	10340.0	13367.0	11759	17259	pan_troglodytes	111449773	Segment	25	47402	29233681	27597133	27985286	5930	26627743	0.10932187179629341	0.0027694292571102397	Ptro
protein_coding	Coding	0.13506227977948107	0.15245776097294408	46.863717787911675	exon-protein_coding-Coding	exon	587902.0	3	16538	19937	19733.0	23288.0	27990	31595	physcomitrella_patens	207237728	Segment	6	86669	53747930	44302214	52817090	55241	56315253	0.13569183028592974	0.0006574324194643645	Ppat
protein_coding	Coding	0.08718054500658376	0.13435779913141388	49.47608804777979	exon-protein_coding-Coding	exon	205515.0	3	3273	4435	3837.0	5138.0	4387	6761	pongo_abelii	50320860	Segment	9	20074	13101955	12370654	12526139	46038	12276074	0.1050561864926571	0.010499387253851362	Pabe
protein_coding	Coding	0.2782945461365722	0.3158060150147258	51.92636600041567	exon-protein_coding-Coding	exon	2605.0	3	439	499	439.0	499.0	549	623	pyrobaculum_aerophilum_str_im2	1972730	Segment	4	2605	500683	447097	577270	0	447680	0.3003591975969667	0.016373593354113168	Paer
protein_coding	Coding	0.08539195198398843	0.08948608666815226	42.34329553277267	exon-protein_coding-Coding	exon	2061.0	3	136	143	136.0	143.0	146	153	pyrococcus_horikoshii_ot3	1709763	Segment	7	2061	537310	303304	420666	0	448483	0.08298369274796631	0.002383672614506041	Phor
protein_coding	Coding	0.005842960469966496	0.002291357047045685	39.72144201514771	exon-protein_coding-Coding	exon	6854.0	3	51	19	51.0	19.0	51	20	saccharomyces_cerevisiae	8728452	Segment	12	6572	2833392	1672368	1794699	0	2427993	0.006518452341510323	0.0006267856700959165	Scer
protein_coding	Coding	0.0016093083911990142	0.002461295186539669	37.377313901470934	exon-protein_coding-Coding	exon	10429.0	3	16	24	16.0	24.0	17	26	schizosaccharomyces_pombe	10563544	Segment	19	5126	3193352	1983862	1964507	0	3421823	0.001533417507194156	0.00028847169242324347	Spom
protein_coding	Coding	0.020361941842698586	0.02698525006290724	39.07393055854945	exon-protein_coding-Coding	exon	174165.0	3	914	1249	952.0	1294.0	1076	1426	solanum_lycopersicum	52843683	Segment	12	33697	16130558	9652972	10995132	1310	16063711	0.022937532496081537	0.0014065058820696172	Slyc
protein_coding	Coding	0.0033771547302539873	0.0	33.5421962819215	exon-protein_coding-Coding	exon	2624.0	3	8	0	8.0	0.0	8	0	staphylococcus_aureus_subsp_aureus_n315	2368858	Segment	6	2624	853220	346913	447654	0	721071	0.0032501377520830895	0.00020366049378296058	Saur
protein_coding	Coding	0.011069024221238802	0.00166035363318582	40.5662027269648	exon-protein_coding-Coding	exon	2126.0	3	20	3	20.0	3.0	20	3	streptococcus_pneumoniae_tigr4	1806844	Segment	5	2125	547972	338125	394843	0	525904	0.011399794055904602	0.0022776734793982815	Spne
protein_coding	Coding	0.032005791072518004	0.046230587104748234	36.50920344303285	exon-protein_coding-Coding	exon	2994.0	3	71	112	71.0	112.0	81	117	sulfolobus_solfataricus_p2	2530792	Segment	5	2994	869130	375115	548857	0	737690	0.032002010430802946	0.0024286616377584935	Ssol
protein_coding	Coding	0.08662025387075083	0.01614953885725863	47.3182956657574	exon-protein_coding-Coding	exon	1478.0	3	109	21	109.0	21.0	118	22	thermoplasma_acidophilum_dsm_1728	1362268	Segment	2	1478	392046	294692	349910	0	325620	0.08455547029038094	0.0014034748040210115	Taci
protein_coding	Coding	0.3986019038223431	0.785245750530016	69.70879639663879	exon-protein_coding-Coding	exon	2238.0	3	618	1002	618.0	1002.0	800	1576	thermus_thermophilus_hb8	2007015	Segment	5	2238	295103	706692	692374	4	312842	0.4156475623037063	0.011865362603283188	Tthe
protein_coding	Coding	0.015647933096392716	0.007244413470552185	47.436187583944644	exon-protein_coding-Coding	exon	3762.0	3	49	25	49.0	25.0	54	25	vibrio_cholerae_o1_biovar_el_tor_str_n16961	3450935	Segment	5	3544	904510	809127	827865	2	909431	0.02178869851748397	0.003255729609313548	Vcho
protein_coding	Coding	0.054267640373108536	0.08834849815488631	43.631734167972795	exon-protein_coding-Coding	exon	134530.0	3	1629	2731	1681.0	2840.0	1949	3173	vitis_vinifera	35914589	Segment	13	26556	9985902	7272359	8397799	201211	10057318	0.05458708451350154	0.0006075280593781775	Vvin
protein_coding	Coding	0.01181416321266478	0.004922568005276994	35.485217528280145	exon-protein_coding-Coding	exon	1195.0	3	12	5	12.0	5.0	12	5	wolbachia_endosymbiont_of_drosophila_melanogaster	1015730	Segment	4	1195	358220	152150	208284	0	297076	0.010434455875586359	0.0009489026548336415	Wend
protein_coding	Coding	0.06666284020248	0.0486458563639719	48.937757240704066	exon-protein_coding-Coding	exon	4016.0	3	240	170	240.0	170.0	259	189	yersinia_pestis_biovar_microtus_str_91001	3885223	Segment	6	4016	984709	892073	1009268	0	999173	0.0666559566459217	2.1767717126874773e-05	Ypes
pseudogene	Pseudogene	0.1225361481637083	0.1575464762104821	49.17025522529146	exon-pseudogene-Pseudogene	exon	163.0	3	5	8	6.0	8.0	7	9	anolis_carolinensis	57126	Segment	15	72	16318	13817	14272	0	12719	0.12075076749047872	0.03136653908464978	Acar
pseudogene	Pseudogene	0.01764041772509173	0.052921253175275185	50.71443691786621	exon-pseudogene-Pseudogene	exon	165.0	3	2	6	2.0	6.0	2	6	aspergillus_nidulans	113376	Segment	8	63	28537	29344	28154	0	27341	0.022930026045956047	0.01328034092910784	Anid
pseudogene	Pseudogene	0.04940711462450593	0.0	41.823122529644266	exon-pseudogene-Pseudogene	exon	70.0	3	1	0	1.0	0.0	1	0	bacillus_subtilis_subsp_subtilis_str_168	20240	Segment	8	70	6479	3832	4633	0	5296	0.03456795168952384	0.023854210803664972	Bsub
pseudogene	Pseudogene	0.014804059728687138	0.010248964427552631	40.02072568362016	exon-pseudogene-Pseudogene	exon	7483.0	3	20	16	21.0	16.0	26	18	caenorhabditis_elegans	1756275	Segment	26	1748	538221	349828	353046	0	515180	0.01644898923664237	0.003445467718447418	Cele
pseudogene	Pseudogene	0.0	0.04074481522226297	31.279794646131286	exon-pseudogene-Pseudogene	exon	87.0	3	0	1	0.0	1.0	0	1	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	24543	Segment	10	19	8281	3200	4477	0	8585	0.0	0.0	Cjej
pseudogene	Pseudogene	0.15583606046439147	0.3116721209287829	53.79460807230794	exon-pseudogene-Pseudogene	exon	26.0	3	1	1	1.0	2.0	1	2	danio_rerio	6417	Segment	74	13	1696	1685	1767	0	1269	0.1869403866722461	0.0985816724792489	Drer
pseudogene	Pseudogene	0.0	0.011137056327518552	44.5137004354589	exon-pseudogene-Pseudogene	exon	632.0	3	0	2	0.0	2.0	0	3	drosophila_melanogaster	269371	Segment	16	346	80199	59963	59944	0	69265	0.005939763374676561	0.004357513580813329	Dmel
pseudogene	Pseudogene	0.0995123892924669	0.042648166839628666	47.66430206274967	exon-pseudogene-Pseudogene	exon	245.0	3	12	5	13.0	5.0	14	6	escherichia_coli_str_k_12_substr_mg1655	140686	Segment	7	179	38639	31192	35865	0	34990	0.08385742849232056	0.01796540575942469	Ecol
pseudogene	Pseudogene	0.0	0.0	32.7010039673302	exon-pseudogene-Pseudogene	exon	400.0	3	0	0	0.0	0.0	0	0	francisella_tularensis_subsp_tularensis_schu_s4	201899	Segment	10	199	69521	28744	37279	0	66355	0.0014858914605817759	0.0023925125510262453	Ftul
pseudogene	Pseudogene	0.3051722829210409	0.2912304019754096	58.878886880225295	exon-pseudogene-Pseudogene	exon	3624.0	3	96	108	163.0	166.0	197	188	gallus_gallus	645537	Segment	18	267	141983	191056	189029	0	123469	0.303452773103177	0.01363136698157835	Ggal
pseudogene	Pseudogene	0.02460569375753549	0.09842277503014198	58.11372751654733	exon-pseudogene-Pseudogene	exon	93.0	3	1	3	1.0	4.0	1	4	gasterosteus_aculeatus	40641	Segment	10	38	8963	12324	11294	2	8058	0.04674520040101663	0.031664121675612944	Gacu
pseudogene	Pseudogene	0.17751304227768955	0.029585507046281594	57.72724134870465	exon-pseudogene-Pseudogene	exon	138.0	3	15	3	15.0	3.0	18	3	halobacterium_salinarum_r1	101401	Segment	5	138	22812	29414	29122	0	20053	0.1469175753316645	0.02725688099329386	Hsal
pseudogene	Pseudogene	0.08446659346228566	0.16893318692457132	50.00703888278853	exon-pseudogene-Pseudogene	exon	94.0	3	3	4	3.0	4.0	3	6	homo_sapiens	35517	Segment	82	38	8737	10016	7745	0	9019	0.10696872229787698	0.03938725981255944	Hsap
pseudogene	Pseudogene	0.02829254491441505	0.0	38.288301032677886	exon-pseudogene-Pseudogene	exon	58.0	3	1	0	1.0	0.0	1	0	legionella_pneumophila_str_paris	35345	Segment	6	58	11718	6232	7301	0	10094	0.008483128365421214	0.013659140173229126	Lpne
pseudogene	Pseudogene	0.4950891867806472	0.08487243201953952	63.962693850992295	exon-pseudogene-Pseudogene	exon	173.0	3	26	16	33.0	18.0	105	18	leishmania_major	212083	Segment	9	94	38879	65975	69679	0	37550	0.539371104416842	0.037852336283373506	Lmaj
pseudogene	Pseudogene	0.026548261420730208	0.041481658469890964	45.97063762286867	exon-pseudogene-Pseudogene	exon	1854.0	3	16	24	16.0	25.0	16	25	monodelphis_domestica	602676	Segment	13	679	176496	136697	140357	0	149126	0.02886309673201361	0.0037731636076601856	Mdom
pseudogene	Pseudogene	0.10558965221408302	0.21117930442816604	52.46221870256716	exon-pseudogene-Pseudogene	exon	209.0	3	8	13	8.0	14.0	8	16	mus_musculus	75765	Segment	89	86	17779	20390	19358	0	18238	0.1253586649127018	0.02351463916496835	Mmus
